date,time,district_code,district,accident_type,weather_state,vehicle_type,person_type,age_range,sex,injury_type,coordinate_x_utm,coordinate_y_utm,positive_alcohol,positive_drug,datetime,accidents,month,year,quarter,country,region,city,postal_code
2021-01-26 00:00:00,23:10:00,1,centro,side collision,clear,bicycle,driver,unknown,unknown,unknown,439.864.234,4.474.857.459,0,0,2021-01-26 23:10:00,1,1,2021,1,spain,comunidad de madrid,madrid,28012
2021-01-28 00:00:00,17:40:00,3,retiro,fall,clear,bicycle,driver,31 to 40,male,mild,442.434.733,4.472.771.455,0,0,2021-01-28 17:40:00,1,1,2021,1,spain,comunidad de madrid,madrid,28009
2021-01-27 00:00:00,22:10:00,6,tetuán,rear,clear,bicycle,driver,31 to 40,male,mild,441.123.473,4.478.957.399,0,0,2021-01-27 22:10:00,1,1,2021,1,spain,comunidad de madrid,madrid,28013
2021-01-29 00:00:00,16:00:00,1,centro,fall,cloudy,bicycle,driver,41 to 50,female,mild,440.531.526,4.473.321.967,0,0,2021-01-29 16:00:00,1,1,2021,1,spain,comunidad de madrid,madrid,28012
2021-01-29 00:00:00,16:27:00,9,moncloa-aravaca,front collision,clear,epa bicycle,driver,younger than 21,female,mild,438.355.882,4.477.215.631,0,0,2021-01-29 16:27:00,1,1,2021,1,spain,comunidad de madrid,madrid,28011
2021-01-29 00:00:00,16:27:00,9,moncloa-aravaca,front collision,clear,epa bicycle,driver,21 to 30,male,low,438.355.882,4.477.215.631,0,0,2021-01-29 16:27:00,1,1,2021,1,spain,comunidad de madrid,madrid,28011
2021-01-29 00:00:00,23:45:00,4,salamanca,fall,clear,bicycle,driver,41 to 50,male,mild,441.931.203,4.474.859.351,0,0,2021-01-29 23:45:00,1,1,2021,1,spain,comunidad de madrid,madrid,28020
2021-01-29 00:00:00,14:55:00,6,tetuán,lateral front collision,unknown,bicycle,driver,unknown,unknown,unknown,440.371.665,4.478.207.119,0,0,2021-01-29 14:55:00,1,1,2021,1,spain,comunidad de madrid,madrid,28013
2021-01-29 00:00:00,18:30:00,4,salamanca,front collision,clear,bicycle,driver,41 to 50,male,unknown,442.316.577,4.475.221.825,0,0,2021-01-29 18:30:00,1,1,2021,1,spain,comunidad de madrid,madrid,28020
2021-01-30 00:00:00,15:00:00,7,chamberí,rear,clear,bicycle,driver,21 to 30,female,unknown,441.137.044,4.475.630.369,0,0,2021-01-30 15:00:00,1,1,2021,1,spain,comunidad de madrid,madrid,28010
2021-01-30 00:00:00,20:00:00,3,retiro,fall,cloudy,epa bicycle,driver,31 to 40,male,low,443.191.673,4.473.781.232,0,0,2021-01-30 20:00:00,1,1,2021,1,spain,comunidad de madrid,madrid,28009
2021-01-31 00:00:00,12:55:00,4,salamanca,fall,clear,epa bicycle,driver,31 to 40,female,mild,442.276.574,4.475.280.151,0,0,2021-01-31 12:55:00,1,1,2021,1,spain,comunidad de madrid,madrid,28020
2021-01-31 00:00:00,13:50:00,3,retiro,side collision,clear,bicycle,driver,31 to 40,male,unknown,441.234.049,4.474.482.964,0,0,2021-01-31 13:50:00,1,1,2021,1,spain,comunidad de madrid,madrid,28009
2021-01-30 00:00:00,19:30:00,10,latina,crash against fixed obstacle,clear,bicycle,driver,younger than 21,male,mild,437.562.766,4.472.516.996,0,0,2021-01-30 19:30:00,1,1,2021,1,spain,comunidad de madrid,madrid,28047
2021-01-31 00:00:00,20:25:00,4,salamanca,fall,clear,bicycle,driver,21 to 30,male,mild,441.768.733,4.476.134.687,0,0,2021-01-31 20:25:00,1,1,2021,1,spain,comunidad de madrid,madrid,28020
2021-02-01 00:00:00,13:05:00,13,puente de vallecas,lateral front collision,clear,bicycle,driver,younger than 21,male,mild,443.995.605,4.469.207.128,0,0,2021-02-01 13:05:00,1,2,2021,1,spain,comunidad de madrid,madrid,28053
2021-01-31 00:00:00,15:40:00,14,moratalaz,fall,light rain,bicycle,driver,21 to 30,male,mild,446.353.772,4.471.730.069,0,0,2021-01-31 15:40:00,1,1,2021,1,spain,comunidad de madrid,madrid,28030
2021-02-01 00:00:00,9:40:00,2,arganzuela,fall,clear,bicycle,driver,21 to 30,female,mild,440.650.825,4.471.372.023,0,0,2021-02-01 09:40:00,1,2,2021,1,spain,comunidad de madrid,madrid,28005
2021-02-02 00:00:00,9:05:00,11,carabanchel,fall,cloudy,bicycle,driver,21 to 30,male,mild,438.487.186,4.472.443.925,0,0,2021-02-02 09:05:00,1,2,2021,1,spain,comunidad de madrid,madrid,28025
2021-01-31 00:00:00,9:00:00,10,latina,lateral front collision,unknown,bicycle,driver,51 to 60,male,unknown,436.122.826,4.473.210.273,0,0,2021-01-31 09:00:00,1,1,2021,1,spain,comunidad de madrid,madrid,28047
2021-01-31 00:00:00,15:55:00,8,fuencarral-el pardo,rear,clear,bicycle,driver,31 to 40,male,mild,440.228.879,4.481.199.552,0,0,2021-01-31 15:55:00,1,1,2021,1,spain,comunidad de madrid,madrid,28048
2021-02-04 00:00:00,8:10:00,4,salamanca,fall,light rain,epa bicycle,driver,31 to 40,female,mild,442.388.045,4.475.718.967,0,0,2021-02-04 08:10:00,1,2,2021,1,spain,comunidad de madrid,madrid,28020
2021-02-03 00:00:00,18:43:00,2,arganzuela,crash against fixed obstacle,light rain,bicycle,driver,51 to 60,male,mild,442.260.506,4.471.432.530,0,0,2021-02-03 18:43:00,1,2,2021,1,spain,comunidad de madrid,madrid,28005
2021-02-06 00:00:00,14:45:00,4,salamanca,fall,clear,bicycle,driver,younger than 21,female,mild,441.709.009,4.475.642.504,0,0,2021-02-06 14:45:00,1,2,2021,1,spain,comunidad de madrid,madrid,28020
2021-02-06 00:00:00,14:00:00,14,moratalaz,side collision,unknown,epa bicycle,driver,31 to 40,male,unknown,444.628.483,4.473.242.000,0,0,2021-02-06 14:00:00,1,2,2021,1,spain,comunidad de madrid,madrid,28030
2021-02-07 00:00:00,11:05:00,17,villaverde,lateral front collision,clear,bicycle,driver,41 to 50,male,mild,441.491.064,4.467.289.904,0,0,2021-02-07 11:05:00,1,2,2021,1,spain,comunidad de madrid,madrid,28021
2021-02-07 00:00:00,12:10:00,20,san blas-canillejas,lateral front collision,clear,bicycle,driver,41 to 50,male,mild,448.777.822,4.477.642.735,0,0,2021-02-07 12:10:00,1,2,2021,1,spain,comunidad de madrid,madrid,28022
2021-02-07 00:00:00,12:10:00,20,san blas-canillejas,lateral front collision,clear,bicycle,driver,over 60,male,low,448.777.822,4.477.642.735,0,0,2021-02-07 12:10:00,1,2,2021,1,spain,comunidad de madrid,madrid,28022
2021-02-07 00:00:00,15:00:00,20,san blas-canillejas,fall,clear,bicycle,driver,younger than 21,male,mild,448.622.097,4.476.308.193,0,0,2021-02-07 15:00:00,1,2,2021,1,spain,comunidad de madrid,madrid,28022
2021-02-07 00:00:00,10:51:00,16,hortaleza,side collision,clear,bicycle,driver,21 to 30,male,mild,445.556.854,4.482.341.468,0,0,2021-02-07 10:51:00,1,2,2021,1,spain,comunidad de madrid,madrid,28004
2021-02-08 00:00:00,10:50:00,9,moncloa-aravaca,fall,light rain,bicycle,driver,21 to 30,female,mild,438.467.949,4.476.795.586,0,0,2021-02-08 10:50:00,1,2,2021,1,spain,comunidad de madrid,madrid,28011
2021-02-10 00:00:00,9:50:00,1,centro,fall,cloudy,epa bicycle,driver,31 to 40,female,mild,441.137.152,4.474.502.350,0,0,2021-02-10 09:50:00,1,2,2021,1,spain,comunidad de madrid,madrid,28012
2021-02-10 00:00:00,15:45:00,17,villaverde,rear,clear,bicycle,driver,51 to 60,male,unknown,442.392.966,4.467.083.199,0,0,2021-02-10 15:45:00,1,2,2021,1,spain,comunidad de madrid,madrid,28021
2021-02-06 00:00:00,12:42:00,16,hortaleza,lateral front collision,clear,bicycle,driver,51 to 60,male,mild,447.148.901,4.483.176.935,0,0,2021-02-06 12:42:00,1,2,2021,1,spain,comunidad de madrid,madrid,28004
2021-02-11 00:00:00,20:30:00,11,carabanchel,fall,light rain,bicycle,driver,21 to 30,female,mild,438.567.638,4.471.663.299,0,0,2021-02-11 20:30:00,1,2,2021,1,spain,comunidad de madrid,madrid,28025
2021-02-12 00:00:00,20:30:00,7,chamberí,lateral front collision,clear,bicycle,driver,21 to 30,female,mild,441.336.497,4.477.193.821,0,0,2021-02-12 20:30:00,1,2,2021,1,spain,comunidad de madrid,madrid,28010
2021-02-13 00:00:00,15:00:00,6,tetuán,fall,clear,bicycle,driver,41 to 50,male,mild,441.690.815,4.480.484.241,0,0,2021-02-13 15:00:00,1,2,2021,1,spain,comunidad de madrid,madrid,28013
2021-02-13 00:00:00,16:20:00,9,moncloa-aravaca,fall,clear,bicycle,driver,21 to 30,male,mild,438.239.491,4.475.326.361,0,0,2021-02-13 16:20:00,1,2,2021,1,spain,comunidad de madrid,madrid,28011
2021-02-13 00:00:00,16:20:00,9,moncloa-aravaca,fall,clear,bicycle,pedestrian,unknown,female,low,438.239.491,4.475.326.361,0,0,2021-02-13 16:20:00,1,2,2021,1,spain,comunidad de madrid,madrid,28011
2021-02-13 00:00:00,17:15:00,13,puente de vallecas,rear,clear,bicycle,driver,31 to 40,male,mild,444.828.570,4.470.053.357,0,0,2021-02-13 17:15:00,1,2,2021,1,spain,comunidad de madrid,madrid,28053
2021-02-13 00:00:00,17:15:00,13,puente de vallecas,rear,clear,bicycle,driver,31 to 40,male,low,444.828.570,4.470.053.357,0,0,2021-02-13 17:15:00,1,2,2021,1,spain,comunidad de madrid,madrid,28053
2021-02-15 00:00:00,11:40:00,11,carabanchel,rear,clear,epa bicycle,driver,41 to 50,male,unknown,439.232.582,4.472.135.724,0,0,2021-02-15 11:40:00,1,2,2021,1,spain,comunidad de madrid,madrid,28025
2021-02-15 00:00:00,18:30:00,3,retiro,fall,clear,epa bicycle,driver,41 to 50,female,mild,441.559.661,4.474.252.463,0,0,2021-02-15 18:30:00,1,2,2021,1,spain,comunidad de madrid,madrid,28009
2021-02-15 00:00:00,8:30:00,5,chamartín,side collision,clear,bicycle,driver,41 to 50,male,low,441.769.702,4.480.621.547,0,0,2021-02-15 08:30:00,1,2,2021,1,spain,comunidad de madrid,madrid,28036
2021-02-16 00:00:00,14:20:00,4,salamanca,rear,clear,bicycle,driver,31 to 40,male,unknown,441.478.985,4.475.240.410,0,0,2021-02-16 14:20:00,1,2,2021,1,spain,comunidad de madrid,madrid,28020
2021-02-11 00:00:00,17:50:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,41 to 50,male,mild,443.227.016,4.483.479.508,0,0,2021-02-11 17:50:00,1,2,2021,1,spain,comunidad de madrid,madrid,28048
2021-02-16 00:00:00,21:00:00,4,salamanca,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,442.907.139,4.476.385.687,0,0,2021-02-16 21:00:00,1,2,2021,1,spain,comunidad de madrid,madrid,28020
2021-02-18 00:00:00,15:25:00,5,chamartín,lateral front collision,clear,bicycle,driver,51 to 60,male,severe,441.619.534,4.478.005.373,0,0,2021-02-18 15:25:00,1,2,2021,1,spain,comunidad de madrid,madrid,28036
2021-02-17 00:00:00,19:15:00,2,arganzuela,rear,clear,bicycle,driver,41 to 50,male,mild,441.860.071,4.471.388.314,0,0,2021-02-17 19:15:00,1,2,2021,1,spain,comunidad de madrid,madrid,28005
2021-02-18 00:00:00,18:30:00,10,latina,lateral front collision,clear,bicycle,driver,younger than 21,male,mild,434.299.338,4.472.232.225,0,0,2021-02-18 18:30:00,1,2,2021,1,spain,comunidad de madrid,madrid,28047
2021-02-18 00:00:00,20:25:00,20,san blas-canillejas,side collision,clear,bicycle,driver,21 to 30,male,unknown,446.272.798,4.475.860.691,0,0,2021-02-18 20:25:00,1,2,2021,1,spain,comunidad de madrid,madrid,28022
2021-02-19 00:00:00,12:10:00,11,carabanchel,crash against fixed obstacle,clear,bicycle,driver,over 60,male,mild,437.530.108,4.469.490.283,0,0,2021-02-19 12:10:00,1,2,2021,1,spain,comunidad de madrid,madrid,28025
2021-02-19 00:00:00,18:28:00,6,tetuán,lateral front collision,clear,bicycle,driver,51 to 60,male,mild,439.745.643,4.480.167.800,0,0,2021-02-19 18:28:00,1,2,2021,1,spain,comunidad de madrid,madrid,28013
2021-02-19 00:00:00,21:15:00,10,latina,side collision,clear,epa bicycle,driver,31 to 40,male,severe,436.805.962,4.472.470.581,0,0,2021-02-19 21:15:00,1,2,2021,1,spain,comunidad de madrid,madrid,28047
2021-02-18 00:00:00,19:40:00,16,hortaleza,side collision,clear,bicycle,driver,31 to 40,male,mild,447.630.870,4.481.536.851,0,0,2021-02-18 19:40:00,1,2,2021,1,spain,comunidad de madrid,madrid,28004
2021-02-20 00:00:00,13:15:00,1,centro,side collision,clear,bicycle,driver,31 to 40,female,mild,441.198.773,4.473.283.839,0,0,2021-02-20 13:15:00,1,2,2021,1,spain,comunidad de madrid,madrid,28012
2021-02-20 00:00:00,13:15:00,10,latina,side collision,clear,bicycle,driver,41 to 50,male,mild,434.103.762,4.471.872.613,0,0,2021-02-20 13:15:00,1,2,2021,1,spain,comunidad de madrid,madrid,28047
2021-02-20 00:00:00,18:10:00,2,arganzuela,fall,clear,bicycle,driver,21 to 30,male,mild,440.491.523,4.472.768.811,0,0,2021-02-20 18:10:00,1,2,2021,1,spain,comunidad de madrid,madrid,28005
2021-02-21 00:00:00,13:30:00,14,moratalaz,fall,light rain,bicycle,driver,41 to 50,male,mild,446.333.640,4.471.743.938,0,0,2021-02-21 13:30:00,1,2,2021,1,spain,comunidad de madrid,madrid,28030
2021-02-22 00:00:00,17:00:00,1,centro,side collision,clear,bicycle,driver,21 to 30,female,mild,441.252.540,4.473.362.380,0,0,2021-02-22 17:00:00,1,2,2021,1,spain,comunidad de madrid,madrid,28012
2021-02-16 00:00:00,18:00:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,31 to 40,female,mild,438.748.414,4.481.923.082,0,0,2021-02-16 18:00:00,1,2,2021,1,spain,comunidad de madrid,madrid,28048
2021-02-22 00:00:00,20:40:00,1,centro,run over a person,clear,bicycle,driver,31 to 40,male,low,440.007.393,4.475.255.751,0,0,2021-02-22 20:40:00,1,2,2021,1,spain,comunidad de madrid,madrid,28012
2021-02-22 00:00:00,20:40:00,1,centro,run over a person,clear,bicycle,pedestrian,over 60,male,mild,440.007.393,4.475.255.751,0,0,2021-02-22 20:40:00,1,2,2021,1,spain,comunidad de madrid,madrid,28012
2021-02-23 00:00:00,22:40:00,4,salamanca,rear,clear,epa bicycle,driver,21 to 30,female,mild,441.622.069,4.474.994.355,0,0,2021-02-23 22:40:00,1,2,2021,1,spain,comunidad de madrid,madrid,28020
2021-02-24 00:00:00,15:05:00,4,salamanca,rear,clear,bicycle,driver,21 to 30,male,unknown,442.095.873,4.475.733.171,0,0,2021-02-24 15:05:00,1,2,2021,1,spain,comunidad de madrid,madrid,28020
2021-02-24 00:00:00,17:55:00,6,tetuán,lateral front collision,clear,bicycle,driver,21 to 30,female,unknown,440.380.467,4.478.267.432,0,0,2021-02-24 17:55:00,1,2,2021,1,spain,comunidad de madrid,madrid,28013
2021-02-19 00:00:00,14:30:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,younger than 21,male,mild,439.611.207,4.482.855.666,0,0,2021-02-19 14:30:00,1,2,2021,1,spain,comunidad de madrid,madrid,28048
2021-02-26 00:00:00,14:15:00,13,puente de vallecas,side collision,clear,bicycle,driver,21 to 30,male,mild,442.826.394,4.471.396.479,0,0,2021-02-26 14:15:00,1,2,2021,1,spain,comunidad de madrid,madrid,28053
2021-02-19 00:00:00,18:10:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,younger than 21,male,mild,438.236.024,4.481.405.175,0,0,2021-02-19 18:10:00,1,2,2021,1,spain,comunidad de madrid,madrid,28048
2021-02-26 00:00:00,14:45:00,1,centro,fall,clear,bicycle,driver,31 to 40,male,mild,439.983.272,4.473.297.250,0,0,2021-02-26 14:45:00,1,2,2021,1,spain,comunidad de madrid,madrid,28012
2021-02-26 00:00:00,19:29:00,1,centro,side collision,unknown,bicycle,driver,31 to 40,male,mild,440.797.563,4.475.145.194,0,0,2021-02-26 19:29:00,1,2,2021,1,spain,comunidad de madrid,madrid,28012
2021-02-26 00:00:00,6:25:00,11,carabanchel,lateral front collision,clear,bicycle,driver,31 to 40,female,mild,437.089.111,4.470.575.794,0,0,2021-02-26 06:25:00,1,2,2021,1,spain,comunidad de madrid,madrid,28025
2021-02-27 00:00:00,11:55:00,1,centro,fall,clear,bicycle,driver,over 60,male,mild,439.724.970,4.473.898.458,0,0,2021-02-27 11:55:00,1,2,2021,1,spain,comunidad de madrid,madrid,28012
2021-02-27 00:00:00,19:15:00,9,moncloa-aravaca,fall,clear,bicycle,driver,31 to 40,male,mild,438.578.673,4.474.470.818,0,0,2021-02-27 19:15:00,1,2,2021,1,spain,comunidad de madrid,madrid,28011
2021-02-28 00:00:00,11:30:00,1,centro,side collision,clear,bicycle,driver,over 60,male,mild,440.808.428,4.474.442.828,0,0,2021-02-28 11:30:00,1,2,2021,1,spain,comunidad de madrid,madrid,28012
2021-02-28 00:00:00,17:15:00,3,retiro,side collision,clear,bicycle,driver,31 to 40,male,mild,441.182.377,4.473.972.931,0,0,2021-02-28 17:15:00,1,2,2021,1,spain,comunidad de madrid,madrid,28009
2021-02-27 00:00:00,21:20:00,12,usera,crash against fixed obstacle,clear,bicycle,driver,31 to 40,female,mild,440.877.605,4.468.799.504,0,0,2021-02-27 21:20:00,1,2,2021,1,spain,comunidad de madrid,madrid,28026
2021-02-19 00:00:00,20:20:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,31 to 40,male,low,441.924.194,4.484.029.253,0,0,2021-02-19 20:20:00,1,2,2021,1,spain,comunidad de madrid,madrid,28048
2021-02-26 00:00:00,19:50:00,2,arganzuela,fall,clear,bicycle,driver,41 to 50,male,mild,440.034.123,4.472.828.926,0,0,2021-02-26 19:50:00,1,2,2021,1,spain,comunidad de madrid,madrid,28005
2021-03-04 00:00:00,11:30:00,9,moncloa-aravaca,lateral front collision,clear,bicycle,driver,over 60,male,severe,438.645.630,4.479.200.321,0,0,2021-03-04 11:30:00,1,3,2021,1,spain,comunidad de madrid,madrid,28011
2021-03-04 00:00:00,15:30:00,6,tetuán,multiple collision,clear,bicycle,driver,21 to 30,male,mild,440.348.178,4.478.022.317,0,0,2021-03-04 15:30:00,1,3,2021,1,spain,comunidad de madrid,madrid,28013
2021-03-04 00:00:00,15:35:00,14,moratalaz,lateral front collision,clear,bicycle,driver,younger than 21,male,low,446.376.663,4.473.505.502,0,0,2021-03-04 15:35:00,1,3,2021,1,spain,comunidad de madrid,madrid,28030
2021-03-03 00:00:00,17:09:00,14,moratalaz,run over a person,clear,bicycle,driver,51 to 60,male,low,446.870.859,4.472.697.446,0,0,2021-03-03 17:09:00,1,3,2021,1,spain,comunidad de madrid,madrid,28030
2021-03-03 00:00:00,17:09:00,14,moratalaz,run over a person,clear,bicycle,pedestrian,younger than 21,male,mild,446.870.859,4.472.697.446,0,0,2021-03-03 17:09:00,1,3,2021,1,spain,comunidad de madrid,madrid,28030
2021-03-05 00:00:00,17:30:00,7,chamberí,lateral front collision,clear,epa bicycle,driver,41 to 50,female,unknown,441.327.811,4.476.041.671,0,0,2021-03-05 17:30:00,1,3,2021,1,spain,comunidad de madrid,madrid,28010
2021-03-06 00:00:00,13:35:00,13,puente de vallecas,fall,clear,bicycle,driver,51 to 60,female,mild,444.594.557,4.469.842.272,0,0,2021-03-06 13:35:00,1,3,2021,1,spain,comunidad de madrid,madrid,28053
2021-03-05 00:00:00,21:51:00,5,chamartín,fall,clear,bicycle,driver,younger than 21,male,mild,443.049.558,4.479.273.243,0,0,2021-03-05 21:51:00,1,3,2021,1,spain,comunidad de madrid,madrid,28036
2021-03-06 00:00:00,19:35:00,7,chamberí,fall,clear,epa bicycle,driver,21 to 30,male,mild,440.739.358,4.476.227.820,0,0,2021-03-06 19:35:00,1,3,2021,1,spain,comunidad de madrid,madrid,28010
2021-03-06 00:00:00,1:12:00,1,centro,lateral front collision,light rain,bicycle,driver,21 to 30,male,mild,439.936.405,4.473.733.265,0,0,2021-03-06 01:12:00,1,3,2021,1,spain,comunidad de madrid,madrid,28012
2021-03-07 00:00:00,14:20:00,1,centro,rear,clear,bicycle,driver,21 to 30,male,unknown,439.956.544,4.474.778.128,0,0,2021-03-07 14:20:00,1,3,2021,1,spain,comunidad de madrid,madrid,28012
2021-03-06 00:00:00,16:40:00,4,salamanca,lateral front collision,clear,bicycle,driver,31 to 40,male,mild,442.144.749,4.476.025.249,0,0,2021-03-06 16:40:00,1,3,2021,1,spain,comunidad de madrid,madrid,28020
2021-03-07 00:00:00,16:45:00,1,centro,fall,cloudy,epa bicycle,driver,21 to 30,male,mild,440.621.597,4.473.670.983,0,0,2021-03-07 16:45:00,1,3,2021,1,spain,comunidad de madrid,madrid,28012
2021-03-07 00:00:00,12:10:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,21 to 30,female,mild,439.020.453,4.480.287.137,0,0,2021-03-07 12:10:00,1,3,2021,1,spain,comunidad de madrid,madrid,28048
2021-03-07 00:00:00,12:44:00,16,hortaleza,front collision,clear,bicycle,driver,31 to 40,male,mild,445.129.465,4.483.654.132,0,0,2021-03-07 12:44:00,1,3,2021,1,spain,comunidad de madrid,madrid,28004
2021-03-07 00:00:00,12:44:00,16,hortaleza,front collision,clear,bicycle,driver,41 to 50,male,mild,445.129.465,4.483.654.132,0,0,2021-03-07 12:44:00,1,3,2021,1,spain,comunidad de madrid,madrid,28004
2021-03-08 00:00:00,17:03:00,3,retiro,rear,light rain,bicycle,driver,41 to 50,male,mild,442.168.832,4.473.167.065,0,0,2021-03-08 17:03:00,1,3,2021,1,spain,comunidad de madrid,madrid,28009
2021-03-09 00:00:00,18:30:00,18,villa de vallecas,fall,clear,bicycle,driver,41 to 50,male,severe,448.305.879,4.470.817.990,0,0,2021-03-09 18:30:00,1,3,2021,1,spain,comunidad de madrid,madrid,28031
2021-03-04 00:00:00,15:58:00,2,arganzuela,side collision,clear,bicycle,driver,51 to 60,male,mild,441.041.082,4.471.750.984,0,0,2021-03-04 15:58:00,1,3,2021,1,spain,comunidad de madrid,madrid,28005
2021-03-10 00:00:00,18:30:00,18,villa de vallecas,lateral front collision,clear,epa bicycle,driver,51 to 60,male,mild,448.020.083,4.468.522.525,0,0,2021-03-10 18:30:00,1,3,2021,1,spain,comunidad de madrid,madrid,28031
2021-03-10 00:00:00,7:54:00,5,chamartín,fall,clear,bicycle,driver,51 to 60,male,mild,442.426.593,4.479.871.827,0,0,2021-03-10 07:54:00,1,3,2021,1,spain,comunidad de madrid,madrid,28036
2021-03-10 00:00:00,7:54:00,5,chamartín,fall,clear,bicycle,pedestrian,41 to 50,female,low,442.426.593,4.479.871.827,0,0,2021-03-10 07:54:00,1,3,2021,1,spain,comunidad de madrid,madrid,28036
2021-03-10 00:00:00,17:22:00,5,chamartín,rear,clear,bicycle,driver,21 to 30,male,low,443.002.659,4.477.802.806,0,0,2021-03-10 17:22:00,1,3,2021,1,spain,comunidad de madrid,madrid,28036
2021-03-10 00:00:00,14:40:00,5,chamartín,fall,clear,bicycle,driver,51 to 60,male,mild,442.015.384,4.478.386.999,0,0,2021-03-10 14:40:00,1,3,2021,1,spain,comunidad de madrid,madrid,28036
2021-03-11 00:00:00,15:10:00,7,chamberí,fall,clear,bicycle,driver,over 60,male,mild,440.505.228,4.476.085.834,0,0,2021-03-11 15:10:00,1,3,2021,1,spain,comunidad de madrid,madrid,28010
2021-03-12 00:00:00,21:30:00,1,centro,run over a person,clear,epa bicycle,driver,21 to 30,female,low,439.989.833,4.475.088.378,0,0,2021-03-12 21:30:00,1,3,2021,1,spain,comunidad de madrid,madrid,28012
